fra;clage_vacsi;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
FR;79;2021-05-22;2431;3828;0;1903323;1543454;0;85.8;69.6;0.0
FR;79;2021-05-23;731;809;0;1904054;1544263;0;85.9;69.6;0.0
FR;79;2021-05-24;1847;1646;0;1905901;1545909;0;86.0;69.7;0.0
FR;79;2021-05-25;4382;10270;0;1910283;1556179;0;86.2;70.2;0.0
FR;79;2021-05-26;4357;9624;0;1914640;1565803;0;86.3;70.6;0.0
FR;79;2021-05-27;5240;11084;0;1919880;1576887;0;86.6;71.1;0.0
FR;79;2021-05-28;4762;12459;0;1924642;1589346;0;86.8;71.7;0.0
FR;79;2021-05-29;2060;6674;0;1926702;1596020;0;86.9;72.0;0.0
FR;79;2021-05-30;441;1260;0;1927143;1597280;0;86.9;72.0;0.0
FR;79;2021-05-31;3211;9056;0;1930354;1606336;0;87.1;72.4;0.0
FR;79;2021-06-01;4470;11192;0;1934824;1617528;0;87.3;72.9;0.0
FR;79;2021-06-02;3934;9797;0;1938758;1627325;0;87.4;73.4;0.0
FR;79;2021-06-03;4828;11275;0;1943586;1638600;0;87.7;73.9;0.0
FR;79;2021-06-04;4340;12715;0;1947926;1651315;0;87.9;74.5;0.0
FR;79;2021-06-05;1937;6472;0;1949863;1657787;0;87.9;74.8;0.0
FR;79;2021-06-06;444;1441;0;1950307;1659228;0;88.0;74.8;0.0
FR;79;2021-06-07;2711;10046;0;1953018;1669274;0;88.1;75.3;0.0
FR;79;2021-06-08;3819;11729;0;1956837;1681003;0;88.3;75.8;0.0
FR;79;2021-06-09;3365;10156;0;1960202;1691159;0;88.4;76.3;0.0
FR;79;2021-06-10;3979;11156;0;1964181;1702315;0;88.6;76.8;0.0
FR;79;2021-06-11;3696;13197;0;1967877;1715512;0;88.8;77.4;0.0
FR;79;2021-06-12;1671;5620;0;1969548;1721132;0;88.8;77.6;0.0
FR;79;2021-06-13;320;1320;0;1969868;1722452;0;88.8;77.7;0.0
FR;79;2021-06-14;2065;11049;0;1971933;1733501;0;88.9;78.2;0.0
FR;79;2021-06-15;2937;12689;0;1974870;1746190;0;89.1;78.8;0.0
FR;79;2021-06-16;2513;9992;0;1977383;1756182;0;89.2;79.2;0.0
FR;79;2021-06-17;2929;11259;0;1980312;1767441;0;89.3;79.7;0.0
FR;79;2021-06-18;2756;12336;0;1983068;1779777;0;89.4;80.3;0.0
FR;79;2021-06-19;1189;4478;0;1984257;1784255;0;89.5;80.5;0.0
FR;79;2021-06-20;210;935;0;1984467;1785190;0;89.5;80.5;0.0
FR;79;2021-06-21;1582;8175;0;1986049;1793365;0;89.6;80.9;0.0
FR;79;2021-06-22;2167;10190;0;1988216;1803555;0;89.7;81.3;0.0
FR;79;2021-06-23;1989;7669;0;1990205;1811224;0;89.8;81.7;0.0
FR;79;2021-06-24;2482;7721;0;1992687;1818945;0;89.9;82.0;0.0
FR;79;2021-06-25;2378;9283;0;1995065;1828228;0;90.0;82.5;0.0
FR;79;2021-06-26;997;3861;0;1996062;1832089;0;90.0;82.6;0.0
FR;79;2021-06-27;198;967;0;1996260;1833056;0;90.0;82.7;0.0
FR;79;2021-06-28;1361;6813;0;1997621;1839869;0;90.1;83.0;0.0
FR;79;2021-06-29;1951;8094;0;1999572;1847963;0;90.2;83.3;0.0
FR;79;2021-06-30;1947;6893;1;2001519;1854856;1;90.3;83.7;0.0
FR;79;2021-07-01;2414;7419;0;2003933;1862275;1;90.4;84.0;0.0
FR;79;2021-07-02;2405;8314;1;2006338;1870589;2;90.5;84.4;0.0
FR;79;2021-07-03;949;3368;0;2007287;1873957;2;90.5;84.5;0.0
FR;79;2021-07-04;242;855;0;2007529;1874812;2;90.5;84.6;0.0
FR;79;2021-07-05;1539;5611;1;2009068;1880423;3;90.6;84.8;0.0
FR;79;2021-07-06;2136;7005;0;2011204;1887428;3;90.7;85.1;0.0
FR;79;2021-07-07;2024;5581;0;2013228;1893009;3;90.8;85.4;0.0
FR;79;2021-07-08;2613;6212;0;2015841;1899221;3;90.9;85.7;0.0
FR;79;2021-07-09;2379;6524;0;2018220;1905745;3;91.0;85.9;0.0
FR;79;2021-07-10;1044;2719;0;2019264;1908464;3;91.1;86.1;0.0
FR;79;2021-07-11;257;544;0;2019521;1909008;3;91.1;86.1;0.0
FR;79;2021-07-12;1670;4821;0;2021191;1913829;3;91.2;86.3;0.0
FR;79;2021-07-13;2667;6209;1;2023858;1920038;4;91.3;86.6;0.0
FR;79;2021-07-14;653;913;0;2024511;1920951;4;91.3;86.6;0.0
FR;79;2021-07-15;3171;6253;0;2027682;1927204;4;91.4;86.9;0.0
FR;79;2021-07-16;3488;6264;0;2031170;1933468;4;91.6;87.2;0.0
FR;79;2021-07-17;1622;2501;0;2032792;1935969;4;91.7;87.3;0.0
FR;79;2021-07-18;393;518;0;2033185;1936487;4;91.7;87.3;0.0
FR;79;2021-07-19;2318;4392;0;2035503;1940879;4;91.8;87.5;0.0
FR;79;2021-07-20;3288;5690;0;2038791;1946569;4;91.9;87.8;0.0
FR;79;2021-07-21;3160;4864;0;2041951;1951433;4;92.1;88.0;0.0
FR;79;2021-07-22;3589;5575;0;2045540;1957008;4;92.3;88.3;0.0
FR;79;2021-07-23;3667;5510;0;2049207;1962518;4;92.4;88.5;0.0
FR;79;2021-07-24;1717;2031;0;2050924;1964549;4;92.5;88.6;0.0
FR;79;2021-07-25;464;400;0;2051388;1964949;4;92.5;88.6;0.0
FR;79;2021-07-26;2571;3700;0;2053959;1968649;4;92.6;88.8;0.0
FR;79;2021-07-27;3810;4778;1;2057769;1973427;5;92.8;89.0;0.0
FR;79;2021-07-28;3681;4057;0;2061450;1977484;5;93.0;89.2;0.0
FR;79;2021-07-29;4293;4567;0;2065743;1982051;5;93.2;89.4;0.0
FR;79;2021-07-30;4178;4506;0;2069921;1986557;5;93.4;89.6;0.0
FR;79;2021-07-31;1682;1603;0;2071603;1988160;5;93.4;89.7;0.0
FR;79;2021-08-01;443;340;0;2072046;1988500;5;93.4;89.7;0.0
FR;79;2021-08-02;2674;2775;0;2074720;1991275;5;93.6;89.8;0.0
FR;79;2021-08-03;3687;3667;0;2078407;1994942;5;93.7;90.0;0.0
FR;79;2021-08-04;3515;3004;0;2081922;1997946;5;93.9;90.1;0.0
FR;79;2021-08-05;3719;3549;0;2085641;2001495;5;94.1;90.3;0.0
FR;79;2021-08-06;3440;3493;0;2089081;2004988;5;94.2;90.4;0.0
FR;79;2021-08-07;1559;1450;0;2090640;2006438;5;94.3;90.5;0.0
FR;79;2021-08-08;361;355;0;2091001;2006793;5;94.3;90.5;0.0
FR;79;2021-08-09;2265;2816;0;2093266;2009609;5;94.4;90.6;0.0
FR;79;2021-08-10;3212;3795;0;2096478;2013404;5;94.6;90.8;0.0
FR;79;2021-08-11;2974;3202;0;2099452;2016606;5;94.7;90.9;0.0
FR;79;2021-08-12;3186;3520;0;2102638;2020126;5;94.8;91.1;0.0
FR;79;2021-08-13;2766;3106;0;2105404;2023232;5;95.0;91.2;0.0
FR;79;2021-08-14;1102;1402;0;2106506;2024634;5;95.0;91.3;0.0
FR;79;2021-08-15;209;282;0;2106715;2024916;5;95.0;91.3;0.0
FR;79;2021-08-16;1744;2626;0;2108459;2027542;5;95.1;91.4;0.0
FR;79;2021-08-17;2535;3609;0;2110994;2031151;5;95.2;91.6;0.0
FR;79;2021-08-18;2224;3170;1;2113218;2034321;6;95.3;91.7;0.0
FR;79;2021-08-19;2360;3566;0;2115578;2037887;6;95.4;91.9;0.0
FR;79;2021-08-20;2233;3769;0;2117811;2041656;6;95.5;92.1;0.0
FR;79;2021-08-21;838;1460;0;2118649;2043116;6;95.6;92.1;0.0
FR;79;2021-08-22;174;349;0;2118823;2043465;6;95.6;92.2;0.0
FR;79;2021-08-23;1424;2892;0;2120247;2046357;6;95.6;92.3;0.0
FR;79;2021-08-24;1845;3713;0;2122092;2050070;6;95.7;92.5;0.0
FR;79;2021-08-25;1649;3467;0;2123741;2053537;6;95.8;92.6;0.0
FR;79;2021-08-26;1806;3834;0;2125547;2057371;6;95.9;92.8;0.0
FR;79;2021-08-27;1690;3975;0;2127237;2061346;6;95.9;93.0;0.0
FR;79;2021-08-28;724;1755;0;2127961;2063101;6;96.0;93.0;0.0
FR;79;2021-08-29;134;502;0;2128095;2063603;6;96.0;93.1;0.0
FR;79;2021-08-30;1061;2322;1352;2129156;2065925;1358;96.0;93.2;0.1
FR;79;2021-08-31;1374;3176;3373;2130530;2069101;4731;96.1;93.3;0.2
FR;79;2021-09-01;1346;2913;7563;2131876;2072014;12294;96.1;93.4;0.6
FR;79;2021-09-02;1451;3188;9026;2133327;2075202;21320;96.2;93.6;1.0
FR;79;2021-09-03;1500;3431;10149;2134827;2078633;31469;96.3;93.7;1.4
FR;79;2021-09-04;628;1359;4066;2135455;2079992;35535;96.3;93.8;1.6
FR;79;2021-09-05;118;218;1484;2135573;2080210;37019;96.3;93.8;1.7
FR;79;2021-09-06;893;2168;11469;2136466;2082378;48488;96.4;93.9;2.2
FR;79;2021-09-07;1110;2517;11186;2137576;2084895;59674;96.4;94.0;2.7
FR;79;2021-09-08;874;2127;9928;2138450;2087022;69602;96.4;94.1;3.1
FR;79;2021-09-09;1033;2431;9977;2139483;2089453;79579;96.5;94.2;3.6
FR;79;2021-09-10;1184;2464;10640;2140667;2091917;90219;96.5;94.3;4.1
FR;79;2021-09-11;488;1008;3429;2141155;2092925;93648;96.6;94.4;4.2
FR;79;2021-09-12;68;170;718;2141223;2093095;94366;96.6;94.4;4.3
FR;79;2021-09-13;602;1665;10948;2141825;2094760;105314;96.6;94.5;4.7
FR;79;2021-09-14;846;1993;12760;2142671;2096753;118074;96.6;94.6;5.3
FR;79;2021-09-15;692;1759;12786;2143363;2098512;130860;96.7;94.6;5.9
FR;79;2021-09-16;759;1726;12067;2144122;2100238;142927;96.7;94.7;6.4
FR;79;2021-09-17;874;1906;11720;2144996;2102144;154647;96.7;94.8;7.0
FR;79;2021-09-18;396;816;3800;2145392;2102960;158447;96.8;94.8;7.1
FR;79;2021-09-19;54;141;544;2145446;2103101;158991;96.8;94.8;7.2
FR;79;2021-09-20;500;1276;11492;2145946;2104377;170483;96.8;94.9;7.7
FR;79;2021-09-21;618;1538;11775;2146564;2105915;182258;96.8;95.0;8.2
FR;79;2021-09-22;536;1414;11296;2147100;2107329;193554;96.8;95.0;8.7
FR;79;2021-09-23;595;1357;11303;2147695;2108686;204857;96.9;95.1;9.2
FR;79;2021-09-24;687;1668;12562;2148382;2110354;217419;96.9;95.2;9.8
FR;79;2021-09-25;270;783;4188;2148652;2111137;221607;96.9;95.2;10.0
FR;79;2021-09-26;39;117;496;2148691;2111254;222103;96.9;95.2;10.0
FR;79;2021-09-27;387;967;12002;2149078;2112221;234105;96.9;95.3;10.6
FR;79;2021-09-28;522;1204;11895;2149600;2113425;246000;96.9;95.3;11.1
FR;79;2021-09-29;518;1122;12134;2150118;2114547;258134;97.0;95.4;11.6
FR;79;2021-09-30;491;1090;11748;2150609;2115637;269882;97.0;95.4;12.2
FR;79;2021-10-01;543;1236;14790;2151152;2116873;284672;97.0;95.5;12.8
FR;79;2021-10-02;248;564;5657;2151400;2117437;290329;97.0;95.5;13.1
FR;79;2021-10-03;34;85;521;2151434;2117522;290850;97.0;95.5;13.1
FR;79;2021-10-04;372;852;14565;2151806;2118374;305415;97.0;95.5;13.8
FR;79;2021-10-05;480;934;15351;2152286;2119308;320766;97.1;95.6;14.5
FR;79;2021-10-06;466;912;17331;2152752;2120220;338097;97.1;95.6;15.2
FR;79;2021-10-07;452;890;15342;2153204;2121110;353439;97.1;95.7;15.9
FR;79;2021-10-08;599;1130;20016;2153803;2122240;373455;97.1;95.7;16.8
FR;79;2021-10-09;239;508;7664;2154042;2122748;381119;97.1;95.7;17.2
FR;79;2021-10-10;32;54;624;2154074;2122802;381743;97.1;95.7;17.2
FR;79;2021-10-11;392;709;15850;2154466;2123511;397593;97.2;95.8;17.9
FR;79;2021-10-12;485;744;17017;2154951;2124255;414610;97.2;95.8;18.7
FR;79;2021-10-13;445;738;19018;2155396;2124993;433628;97.2;95.8;19.6
FR;79;2021-10-14;470;719;15968;2155866;2125712;449596;97.2;95.9;20.3
FR;79;2021-10-15;527;886;22952;2156393;2126598;472548;97.3;95.9;21.3
FR;79;2021-10-16;243;407;8420;2156636;2127005;480968;97.3;95.9;21.7
FR;79;2021-10-17;51;55;644;2156687;2127060;481612;97.3;95.9;21.7
FR;79;2021-10-18;283;562;16572;2156970;2127622;498184;97.3;96.0;22.5
FR;79;2021-10-19;396;621;18096;2157366;2128243;516280;97.3;96.0;23.3
FR;79;2021-10-20;405;695;23149;2157771;2128938;539429;97.3;96.0;24.3
FR;79;2021-10-21;401;668;18894;2158172;2129606;558323;97.3;96.0;25.2
FR;79;2021-10-22;441;800;24146;2158613;2130406;582469;97.4;96.1;26.3
FR;79;2021-10-23;202;344;9707;2158815;2130750;592176;97.4;96.1;26.7
FR;79;2021-10-24;25;46;604;2158840;2130796;592780;97.4;96.1;26.7
FR;79;2021-10-25;272;489;18548;2159112;2131285;611328;97.4;96.1;27.6
FR;79;2021-10-26;320;551;19296;2159432;2131836;630624;97.4;96.1;28.4
FR;79;2021-10-27;327;634;23890;2159759;2132470;654514;97.4;96.2;29.5
FR;79;2021-10-28;330;522;18137;2160089;2132992;672651;97.4;96.2;30.3
FR;79;2021-10-29;380;724;23515;2160469;2133716;696166;97.4;96.2;31.4
FR;79;2021-10-30;173;300;9323;2160642;2134016;705489;97.4;96.2;31.8
FR;79;2021-10-31;19;36;489;2160661;2134052;705978;97.4;96.2;31.8
FR;79;2021-11-01;15;44;379;2160676;2134096;706357;97.4;96.2;31.9
FR;79;2021-11-02;256;500;18290;2160932;2134596;724647;97.5;96.3;32.7
FR;80;2020-12-27;39;4;0;39;4;0;0.0;0.0;0.0
FR;80;2020-12-28;68;2;0;107;6;0;0.0;0.0;0.0
FR;80;2020-12-29;86;0;0;193;6;0;0.0;0.0;0.0
FR;80;2020-12-30;112;0;0;305;6;0;0.0;0.0;0.0
FR;80;2020-12-31;65;2;0;370;8;0;0.0;0.0;0.0
FR;80;2021-01-01;35;3;0;405;11;0;0.0;0.0;0.0
FR;80;2021-01-02;29;2;0;434;13;0;0.0;0.0;0.0
FR;80;2021-01-03;7;0;0;441;13;0;0.0;0.0;0.0
FR;80;2021-01-04;328;3;0;769;16;0;0.0;0.0;0.0
FR;80;2021-01-05;974;14;0;1743;30;0;0.0;0.0;0.0
FR;80;2021-01-06;1730;18;0;3473;48;0;0.1;0.0;0.0
FR;80;2021-01-07;6485;18;0;9958;66;0;0.2;0.0;0.0
FR;80;2021-01-08;5891;34;0;15849;100;0;0.4;0.0;0.0
FR;80;2021-01-09;995;17;0;16844;117;0;0.4;0.0;0.0
FR;80;2021-01-10;332;0;0;17176;117;0;0.4;0.0;0.0
FR;80;2021-01-11;4632;45;0;21808;162;0;0.5;0.0;0.0
FR;80;2021-01-12;13002;66;0;34810;228;0;0.8;0.0;0.0
FR;80;2021-01-13;12682;73;0;47492;301;0;1.1;0.0;0.0
FR;80;2021-01-14;18738;206;0;66230;507;0;1.6;0.0;0.0
FR;80;2021-01-15;12477;93;0;78707;600;0;1.9;0.0;0.0
FR;80;2021-01-16;4130;40;0;82837;640;0;2.0;0.0;0.0
FR;80;2021-01-17;3828;35;0;86665;675;0;2.1;0.0;0.0
FR;80;2021-01-18;29069;152;0;115734;827;0;2.8;0.0;0.0
FR;80;2021-01-19;54441;287;0;170175;1114;0;4.1;0.0;0.0
FR;80;2021-01-20;60254;363;0;230429;1477;0;5.5;0.0;0.0
FR;80;2021-01-21;71033;364;0;301462;1841;0;7.3;0.0;0.0
FR;80;2021-01-22;49111;223;0;350573;2064;0;8.4;0.0;0.0
FR;80;2021-01-23;16318;64;0;366891;2128;0;8.8;0.1;0.0
FR;80;2021-01-24;4348;19;0;371239;2147;0;8.9;0.1;0.0
FR;80;2021-01-25;32785;205;0;404024;2352;0;9.7;0.1;0.0
FR;80;2021-01-26;45625;684;0;449649;3036;0;10.8;0.1;0.0
FR;80;2021-01-27;51479;1252;0;501128;4288;0;12.1;0.1;0.0
FR;80;2021-01-28;60763;4250;0;561891;8538;0;13.5;0.2;0.0
FR;80;2021-01-29;39649;3368;0;601540;11906;0;14.5;0.3;0.0
FR;80;2021-01-30;13299;629;0;614839;12535;0;14.8;0.3;0.0
FR;80;2021-01-31;2364;296;0;617203;12831;0;14.8;0.3;0.0
FR;80;2021-02-01;23255;2893;0;640458;15724;0;15.4;0.4;0.0
FR;80;2021-02-02;33950;7607;0;674408;23331;0;16.2;0.6;0.0
FR;80;2021-02-03;34777;8018;0;709185;31349;0;17.1;0.8;0.0
FR;80;2021-02-04;38439;12768;0;747624;44117;0;18.0;1.1;0.0
FR;80;2021-02-05;29988;9570;0;777612;53687;0;18.7;1.3;0.0
FR;80;2021-02-06;9867;2151;0;787479;55838;0;18.9;1.3;0.0
FR;80;2021-02-07;1463;1863;0;788942;57701;0;19.0;1.4;0.0
FR;80;2021-02-08;19497;11112;0;808439;68813;0;19.4;1.7;0.0
FR;80;2021-02-09;26140;25594;0;834579;94407;0;20.1;2.3;0.0
FR;80;2021-02-10;26585;28893;0;861164;123300;0;20.7;3.0;0.0
FR;80;2021-02-11;30841;38107;0;892005;161407;0;21.5;3.9;0.0
FR;80;2021-02-12;26926;24656;0;918931;186063;0;22.1;4.5;0.0
FR;80;2021-02-13;7997;6468;0;926928;192531;0;22.3;4.6;0.0
FR;80;2021-02-14;1529;3081;0;928457;195612;0;22.3;4.7;0.0
FR;80;2021-02-15;11192;28071;0;939649;223683;0;22.6;5.4;0.0
FR;80;2021-02-16;15627;38663;0;955276;262346;0;23.0;6.3;0.0
FR;80;2021-02-17;16069;44246;0;971345;306592;0;23.4;7.4;0.0
FR;80;2021-02-18;21815;52205;0;993160;358797;0;23.9;8.6;0.0
FR;80;2021-02-19;19172;37267;0;1012332;396064;0;24.3;9.5;0.0
FR;80;2021-02-20;6352;12288;0;1018684;408352;0;24.5;9.8;0.0
FR;80;2021-02-21;924;2959;0;1019608;411311;0;24.5;9.9;0.0
FR;80;2021-02-22;11213;30476;0;1030821;441787;0;24.8;10.6;0.0
FR;80;2021-02-23;17201;37145;0;1048022;478932;0;25.2;11.5;0.0
FR;80;2021-02-24;18165;36987;0;1066187;515919;0;25.6;12.4;0.0
FR;80;2021-02-25;22512;40707;0;1088699;556626;0;26.2;13.4;0.0
FR;80;2021-02-26;20697;30892;0;1109396;587518;0;26.7;14.1;0.0
FR;80;2021-02-27;7221;10269;0;1116617;597787;0;26.9;14.4;0.0
FR;80;2021-02-28;1274;2119;0;1117891;599906;0;26.9;14.4;0.0
FR;80;2021-03-01;18915;23234;0;1136806;623140;0;27.3;15.0;0.0
FR;80;2021-03-02;27097;29212;0;1163903;652352;0;28.0;15.7;0.0
FR;80;2021-03-03;28964;29381;0;1192867;681733;0;28.7;16.4;0.0
FR;80;2021-03-04;35264;30006;0;1228131;711739;0;29.5;17.1;0.0
FR;80;2021-03-05;36102;27829;0;1264233;739568;0;30.4;17.8;0.0
FR;80;2021-03-06;41588;8888;0;1305821;748456;0;31.4;18.0;0.0
FR;80;2021-03-07;29796;2506;0;1335617;750962;0;32.1;18.1;0.0
FR;80;2021-03-08;27325;22746;0;1362942;773708;0;32.8;18.6;0.0
FR;80;2021-03-09;40936;25044;0;1403878;798752;0;33.8;19.2;0.0
FR;80;2021-03-10;43336;25830;0;1447214;824582;0;34.8;19.8;0.0
FR;80;2021-03-11;51961;27525;0;1499175;852107;0;36.1;20.5;0.0
FR;80;2021-03-12;52382;23579;0;1551557;875686;0;37.3;21.1;0.0
FR;80;2021-03-13;37739;7509;0;1589296;883195;0;38.2;21.2;0.0
FR;80;2021-03-14;13953;1753;0;1603249;884948;0;38.6;21.3;0.0
FR;80;2021-03-15;44327;14440;0;1647576;899388;0;39.6;21.6;0.0
FR;80;2021-03-16;52012;17541;0;1699588;916929;0;40.9;22.1;0.0
FR;80;2021-03-17;54880;17196;0;1754468;934125;0;42.2;22.5;0.0
FR;80;2021-03-18;58781;19362;0;1813249;953487;0;43.6;22.9;0.0
FR;80;2021-03-19;57598;16324;0;1870847;969811;0;45.0;23.3;0.0
FR;80;2021-03-20;31122;5694;0;1901969;975505;0;45.7;23.5;0.0
FR;80;2021-03-21;8728;1186;0;1910697;976691;0;46.0;23.5;0.0
FR;80;2021-03-22;43034;14950;0;1953731;991641;0;47.0;23.8;0.0
FR;80;2021-03-23;55810;18528;0;2009541;1010169;0;48.3;24.3;0.0
FR;80;2021-03-24;54663;19433;0;2064204;1029602;0;49.6;24.8;0.0
FR;80;2021-03-25;64319;20177;0;2128523;1049779;0;51.2;25.2;0.0
FR;80;2021-03-26;60366;18744;0;2188889;1068523;0;52.6;25.7;0.0
FR;80;2021-03-27;26638;7626;0;2215527;1076149;0;53.3;25.9;0.0
FR;80;2021-03-28;6941;1517;0;2222468;1077666;0;53.5;25.9;0.0
FR;80;2021-03-29;32910;23645;0;2255378;1101311;0;54.2;26.5;0.0
FR;80;2021-03-30;43421;31072;0;2298799;1132383;0;55.3;27.2;0.0
FR;80;2021-03-31;40655;32493;0;2339454;1164876;0;56.3;28.0;0.0
FR;80;2021-04-01;46455;38244;0;2385909;1203120;0;57.4;28.9;0.0
FR;80;2021-04-02;37233;40027;0;2423142;1243147;0;58.3;29.9;0.0
FR;80;2021-04-03;14522;26209;0;2437664;1269356;0;58.6;30.5;0.0
FR;80;2021-04-04;3874;7581;0;2441538;1276937;0;58.7;30.7;0.0
FR;80;2021-04-05;5647;4124;0;2447185;1281061;0;58.9;30.8;0.0
FR;80;2021-04-06;27695;45164;0;2474880;1326225;0;59.5;31.9;0.0
FR;80;2021-04-07;33631;48630;0;2508511;1374855;0;60.3;33.1;0.0
FR;80;2021-04-08;40340;49824;0;2548851;1424679;0;61.3;34.3;0.0
FR;80;2021-04-09;43676;46792;0;2592527;1471471;0;62.4;35.4;0.0
FR;80;2021-04-10;19802;29054;0;2612329;1500525;0;62.8;36.1;0.0
FR;80;2021-04-11;4824;9394;0;2617153;1509919;0;62.9;36.3;0.0
FR;80;2021-04-12;23507;45305;0;2640660;1555224;0;63.5;37.4;0.0
FR;80;2021-04-13;30331;54825;0;2670991;1610049;0;64.2;38.7;0.0
FR;80;2021-04-14;29201;52410;0;2700192;1662459;0;64.9;40.0;0.0
FR;80;2021-04-15;31655;52925;0;2731847;1715384;0;65.7;41.3;0.0
FR;80;2021-04-16;26523;49230;0;2758370;1764614;0;66.3;42.4;0.0
FR;80;2021-04-17;12378;25671;0;2770748;1790285;0;66.6;43.1;0.0
FR;80;2021-04-18;2536;7631;0;2773284;1797916;0;66.7;43.2;0.0
FR;80;2021-04-19;14237;43742;0;2787521;1841658;0;67.0;44.3;0.0
FR;80;2021-04-20;17944;53216;0;2805465;1894874;0;67.5;45.6;0.0
FR;80;2021-04-21;17975;49947;0;2823440;1944821;0;67.9;46.8;0.0
FR;80;2021-04-22;20811;51474;0;2844251;1996295;0;68.4;48.0;0.0
FR;80;2021-04-23;19172;44868;0;2863423;2041163;0;68.9;49.1;0.0
FR;80;2021-04-24;9467;21280;0;2872890;2062443;0;69.1;49.6;0.0
FR;80;2021-04-25;2686;5176;0;2875576;2067619;0;69.2;49.7;0.0
FR;80;2021-04-26;12414;30706;0;2887990;2098325;0;69.5;50.5;0.0
FR;80;2021-04-27;16883;36631;0;2904873;2134956;0;69.9;51.3;0.0
FR;80;2021-04-28;18059;34905;0;2922932;2169861;0;70.3;52.2;0.0
FR;80;2021-04-29;21940;36069;0;2944872;2205930;0;70.8;53.1;0.0
FR;80;2021-04-30;20551;29856;0;2965423;2235786;0;71.3;53.8;0.0
FR;80;2021-05-01;5838;5886;0;2971261;2241672;0;71.5;53.9;0.0
FR;80;2021-05-02;2623;3880;0;2973884;2245552;0;71.5;54.0;0.0
FR;80;2021-05-03;12527;21530;0;2986411;2267082;0;71.8;54.5;0.0
FR;80;2021-05-04;13979;30212;0;3000390;2297294;0;72.2;55.3;0.0
FR;80;2021-05-05;13693;29520;0;3014083;2326814;0;72.5;56.0;0.0
FR;80;2021-05-06;16111;29895;0;3030194;2356709;0;72.9;56.7;0.0
FR;80;2021-05-07;14726;29968;0;3044920;2386677;0;73.2;57.4;0.0
FR;80;2021-05-08;4725;6086;0;3049645;2392763;0;73.3;57.5;0.0
FR;80;2021-05-09;1936;4158;0;3051581;2396921;0;73.4;57.6;0.0
FR;80;2021-05-10;9296;24460;0;3060877;2421381;0;73.6;58.2;0.0
FR;80;2021-05-11;12756;27422;0;3073633;2448803;0;73.9;58.9;0.0
FR;80;2021-05-12;11731;23748;0;3085364;2472551;0;74.2;59.5;0.0
FR;80;2021-05-13;4942;5463;0;3090306;2478014;0;74.3;59.6;0.0
FR;80;2021-05-14;10511;16480;0;3100817;2494494;0;74.6;60.0;0.0
FR;80;2021-05-15;4883;7369;0;3105700;2501863;0;74.7;60.2;0.0
FR;80;2021-05-16;1558;1537;0;3107258;2503400;0;74.7;60.2;0.0
FR;80;2021-05-17;7130;13221;0;3114388;2516621;0;74.9;60.5;0.0
FR;80;2021-05-18;9749;13752;0;3124137;2530373;0;75.1;60.9;0.0
FR;80;2021-05-19;9157;12284;0;3133294;2542657;0;75.4;61.2;0.0
FR;80;2021-05-20;10975;12847;0;3144269;2555504;0;75.6;61.5;0.0
FR;80;2021-05-21;8970;13212;0;3153239;2568716;0;75.8;61.8;0.0
FR;80;2021-05-22;3875;5223;0;3157114;2573939;0;75.9;61.9;0.0
FR;80;2021-05-23;1022;1148;0;3158136;2575087;0;76.0;61.9;0.0
FR;80;2021-05-24;2596;2250;0;3160732;2577337;0;76.0;62.0;0.0
FR;80;2021-05-25;6690;14312;0;3167422;2591649;0;76.2;62.3;0.0
FR;80;2021-05-26;6967;14354;0;3174389;2606003;0;76.3;62.7;0.0
FR;80;2021-05-27;8798;16991;0;3183187;2622994;0;76.6;63.1;0.0
FR;80;2021-05-28;8381;18196;0;3191568;2641190;0;76.8;63.5;0.0
FR;80;2021-05-29;3486;8860;0;3195054;2650050;0;76.8;63.7;0.0
FR;80;2021-05-30;643;1594;0;3195697;2651644;0;76.9;63.8;0.0
FR;80;2021-05-31;5021;12749;0;3200718;2664393;0;77.0;64.1;0.0
FR;80;2021-06-01;7453;16800;0;3208171;2681193;0;77.2;64.5;0.0
FR;80;2021-06-02;6547;15011;0;3214718;2696204;0;77.3;64.8;0.0
FR;80;2021-06-03;8631;17003;0;3223349;2713207;0;77.5;65.3;0.0
FR;80;2021-06-04;7755;19031;0;3231104;2732238;0;77.7;65.7;0.0
FR;80;2021-06-05;3411;9232;0;3234515;2741470;0;77.8;65.9;0.0
FR;80;2021-06-06;648;2046;0;3235163;2743516;0;77.8;66.0;0.0
FR;80;2021-06-07;4354;14135;0;3239517;2757651;0;77.9;66.3;0.0
FR;80;2021-06-08;6468;17499;0;3245985;2775150;0;78.1;66.7;0.0
FR;80;2021-06-09;5904;15522;0;3251889;2790672;0;78.2;67.1;0.0
FR;80;2021-06-10;7256;17161;0;3259145;2807833;0;78.4;67.5;0.0
FR;80;2021-06-11;6609;19817;0;3265754;2827650;0;78.5;68.0;0.0
FR;80;2021-06-12;2823;8295;0;3268577;2835945;0;78.6;68.2;0.0
FR;80;2021-06-13;512;2038;0;3269089;2837983;0;78.6;68.3;0.0
FR;80;2021-06-14;3266;15332;0;3272355;2853315;0;78.7;68.6;0.0
FR;80;2021-06-15;4947;18521;0;3277302;2871836;0;78.8;69.1;0.0
