fra;clage_vacsi;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
FR;74;2021-10-08;1066;1767;10686;3412315;3356513;152424;98.1;96.5;4.4
FR;74;2021-10-09;427;815;4580;3412742;3357328;157004;98.1;96.5;4.5
FR;74;2021-10-10;64;124;518;3412806;3357452;157522;98.1;96.5;4.5
FR;74;2021-10-11;701;1100;8706;3413507;3358552;166228;98.1;96.6;4.8
FR;74;2021-10-12;770;1233;9860;3414277;3359785;176088;98.2;96.6;5.1
FR;74;2021-10-13;765;1174;10697;3415042;3360959;186785;98.2;96.6;5.4
FR;74;2021-10-14;744;1129;9624;3415786;3362088;196409;98.2;96.7;5.6
FR;74;2021-10-15;978;1497;14414;3416764;3363585;210823;98.2;96.7;6.1
FR;74;2021-10-16;389;643;6035;3417153;3364228;216858;98.2;96.7;6.2
FR;74;2021-10-17;50;90;582;3417203;3364318;217440;98.2;96.7;6.3
FR;74;2021-10-18;587;845;11721;3417790;3365163;229161;98.3;96.7;6.6
FR;74;2021-10-19;674;1029;12543;3418464;3366192;241704;98.3;96.8;6.9
FR;74;2021-10-20;658;1017;16749;3419122;3367209;258453;98.3;96.8;7.4
FR;74;2021-10-21;704;1010;14150;3419826;3368219;272603;98.3;96.8;7.8
FR;74;2021-10-22;762;1226;19154;3420588;3369445;291757;98.3;96.9;8.4
FR;74;2021-10-23;343;529;8831;3420931;3369974;300588;98.3;96.9;8.6
FR;74;2021-10-24;49;67;732;3420980;3370041;301320;98.4;96.9;8.7
FR;74;2021-10-25;455;803;18181;3421435;3370844;319501;98.4;96.9;9.2
FR;74;2021-10-26;544;837;18113;3421979;3371681;337614;98.4;96.9;9.7
FR;74;2021-10-27;637;939;24539;3422616;3372620;362153;98.4;97.0;10.4
FR;74;2021-10-28;542;820;19516;3423158;3373440;381669;98.4;97.0;11.0
FR;74;2021-10-29;651;1142;27678;3423809;3374582;409347;98.4;97.0;11.8
FR;74;2021-10-30;315;517;12543;3424124;3375099;421890;98.4;97.0;12.1
FR;74;2021-10-31;31;71;808;3424155;3375170;422698;98.4;97.0;12.2
FR;74;2021-11-01;72;67;594;3424227;3375237;423292;98.4;97.0;12.2
FR;74;2021-11-02;474;807;23852;3424701;3376044;447144;98.5;97.1;12.9
FR;74;2021-11-03;577;927;31085;3425278;3376971;478229;98.5;97.1;13.7
FR;74;2021-11-04;569;898;26566;3425847;3377869;504795;98.5;97.1;14.5
FR;74;2021-11-05;654;1119;37646;3426501;3378988;542441;98.5;97.1;15.6
FR;74;2021-11-06;293;484;17116;3426794;3379472;559557;98.5;97.2;16.1
FR;74;2021-11-07;42;62;1202;3426836;3379534;560759;98.5;97.2;16.1
FR;74;2021-11-08;525;836;38498;3427361;3380370;599257;98.5;97.2;17.2
FR;74;2021-11-09;651;1005;43524;3428012;3381375;642781;98.6;97.2;18.5
FR;74;2021-11-10;718;1044;53337;3428730;3382419;696118;98.6;97.2;20.0
FR;74;2021-11-11;64;108;3094;3428794;3382527;699212;98.6;97.2;20.1
FR;74;2021-11-12;651;1179;52591;3429445;3383706;751803;98.6;97.3;21.6
FR;74;2021-11-13;311;448;22154;3429756;3384154;773957;98.6;97.3;22.3
FR;74;2021-11-14;35;61;1658;3429791;3384215;775615;98.6;97.3;22.3
FR;74;2021-11-15;508;857;48408;3430299;3385072;824023;98.6;97.3;23.7
FR;74;2021-11-16;713;975;56706;3431012;3386047;880729;98.6;97.3;25.3
FR;74;2021-11-17;713;967;56946;3431725;3387014;937675;98.7;97.4;27.0
FR;74;2021-11-18;724;953;50621;3432449;3387967;988296;98.7;97.4;28.4
FR;74;2021-11-19;831;1111;63492;3433280;3389078;1051788;98.7;97.4;30.2
FR;74;2021-11-20;416;511;24092;3433696;3389589;1075880;98.7;97.4;30.9
FR;74;2021-11-21;52;69;1991;3433748;3389658;1077871;98.7;97.5;31.0
FR;74;2021-11-22;588;643;48476;3434336;3390301;1126347;98.7;97.5;32.4
FR;74;2021-11-23;751;874;57847;3435087;3391175;1184194;98.8;97.5;34.0
FR;74;2021-11-24;770;927;55640;3435857;3392102;1239834;98.8;97.5;35.6
FR;74;2021-11-25;771;904;55930;3436628;3393006;1295764;98.8;97.5;37.3
FR;74;2021-11-26;820;1086;73542;3437448;3394092;1369306;98.8;97.6;39.4
FR;74;2021-11-27;402;515;29070;3437850;3394607;1398376;98.8;97.6;40.2
FR;74;2021-11-28;50;83;3534;3437900;3394690;1401910;98.8;97.6;40.3
FR;74;2021-11-29;564;770;56182;3438464;3395460;1458092;98.9;97.6;41.9
FR;74;2021-11-30;831;982;72618;3439295;3396442;1530710;98.9;97.6;44.0
FR;74;2021-12-01;641;921;62675;3439936;3397363;1593385;98.9;97.7;45.8
FR;74;2021-12-02;686;789;68873;3440622;3398152;1662258;98.9;97.7;47.8
FR;74;2021-12-03;776;1065;75294;3441398;3399217;1737552;98.9;97.7;50.0
FR;74;2021-12-04;418;462;30213;3441816;3399679;1767765;99.0;97.7;50.8
FR;74;2021-12-05;69;106;4576;3441885;3399785;1772341;99.0;97.7;51.0
FR;74;2021-12-06;498;818;55843;3442383;3400603;1828184;99.0;97.8;52.6
FR;74;2021-12-07;804;1012;77744;3443187;3401615;1905928;99.0;97.8;54.8
FR;74;2021-12-08;716;1066;64498;3443903;3402681;1970426;99.0;97.8;56.6
FR;74;2021-12-09;818;1058;70754;3444721;3403739;2041180;99.0;97.9;58.7
FR;74;2021-12-10;826;1191;74568;3445547;3404930;2115748;99.0;97.9;60.8
FR;74;2021-12-11;461;578;31282;3446008;3405508;2147030;99.0;97.9;61.7
FR;74;2021-12-12;91;142;6330;3446099;3405650;2153360;99.0;97.9;61.9
FR;74;2021-12-13;693;975;54136;3446792;3406625;2207496;99.0;97.9;63.5
FR;74;2021-12-14;992;1318;77512;3447784;3407943;2285008;99.0;98.0;65.7
FR;74;2021-12-15;823;1203;62131;3448607;3409146;2347139;99.0;98.0;67.5
FR;74;2021-12-16;959;1234;67093;3449566;3410380;2414232;99.0;98.0;69.4
FR;74;2021-12-17;933;1338;64254;3450499;3411718;2478486;99.0;98.1;71.3
FR;74;2021-12-18;528;580;24636;3451027;3412298;2503122;99.0;98.1;72.0
FR;74;2021-12-19;138;158;5290;3451165;3412456;2508412;99.0;98.1;72.1
FR;74;2021-12-20;810;917;33865;3451975;3413373;2542277;99.0;98.1;73.1
FR;74;2021-12-21;963;1094;41700;3452938;3414467;2583977;99.0;98.2;74.3
FR;74;2021-12-22;894;941;30521;3453832;3415408;2614498;99.0;98.2;75.2
FR;74;2021-12-23;751;787;22184;3454583;3416195;2636682;99.0;98.2;75.8
FR;74;2021-12-24;211;270;4164;3454794;3416465;2640846;99.0;98.2;75.9
FR;74;2021-12-25;5;24;158;3454799;3416489;2641004;99.0;98.2;75.9
FR;74;2021-12-26;63;82;1032;3454862;3416571;2642036;99.0;98.2;76.0
FR;74;2021-12-27;531;675;15380;3455393;3417246;2657416;99.0;98.2;76.4
FR;74;2021-12-28;717;864;23146;3456110;3418110;2680562;99.0;98.3;77.1
FR;74;2021-12-29;646;720;18109;3456756;3418830;2698671;99.0;98.3;77.6
FR;74;2021-12-30;667;685;15671;3457423;3419515;2714342;99.0;98.3;78.0
FR;74;2021-12-31;234;228;3856;3457657;3419743;2718198;99.0;98.3;78.1
FR;74;2022-01-01;13;16;198;3457670;3419759;2718396;99.0;98.3;78.2
FR;74;2022-01-02;70;85;1018;3457740;3419844;2719414;99.0;98.3;78.2
FR;74;2022-01-03;641;890;18572;3458381;3420734;2737986;99.0;98.3;78.7
FR;74;2022-01-04;1053;1143;29697;3459434;3421877;2767683;99.0;98.4;79.6
FR;74;2022-01-05;898;952;21765;3460332;3422829;2789448;99.0;98.4;80.2
FR;74;2022-01-06;1175;1140;27677;3461507;3423969;2817125;99.0;98.4;81.0
FR;74;2022-01-07;1044;1123;25402;3462551;3425092;2842527;99.0;98.5;81.7
FR;74;2022-01-08;552;571;9533;3463103;3425663;2852060;99.0;98.5;82.0
FR;74;2022-01-09;128;173;2202;3463231;3425836;2854262;99.0;98.5;82.1
FR;74;2022-01-10;761;866;15914;3463992;3426702;2870176;99.0;98.5;82.5
FR;74;2022-01-11;1097;1122;22570;3465089;3427824;2892746;99.0;98.5;83.2
FR;74;2022-01-12;812;913;15611;3465901;3428737;2908357;99.0;98.6;83.6
FR;74;2022-01-13;916;941;18624;3466817;3429678;2926981;99.0;98.6;84.1
FR;74;2022-01-14;913;953;17791;3467730;3430631;2944772;99.0;98.6;84.7
FR;74;2022-01-15;408;440;6537;3468138;3431071;2951309;99.0;98.6;84.8
FR;74;2022-01-16;69;78;1347;3468207;3431149;2952656;99.0;98.6;84.9
FR;74;2022-01-17;495;618;10388;3468702;3431767;2963044;99.0;98.7;85.2
FR;74;2022-01-18;699;790;14471;3469401;3432557;2977515;99.0;98.7;85.6
FR;74;2022-01-19;490;635;9425;3469891;3433192;2986940;99.0;98.7;85.9
FR;74;2022-01-20;628;764;11781;3470519;3433956;2998721;99.0;98.7;86.2
FR;74;2022-01-21;613;705;11341;3471132;3434661;3010062;99.0;98.7;86.5
FR;74;2022-01-22;237;269;3879;3471369;3434930;3013941;99.0;98.8;86.6
FR;74;2022-01-23;48;77;726;3471417;3435007;3014667;99.0;98.8;86.7
FR;74;2022-01-24;272;550;6519;3471689;3435557;3021186;99.0;98.8;86.9
FR;74;2022-01-25;445;763;9240;3472134;3436320;3030426;99.0;98.8;87.1
FR;74;2022-01-26;373;593;6186;3472507;3436913;3036612;99.0;98.8;87.3
FR;74;2022-01-27;338;625;7174;3472845;3437538;3043786;99.0;98.8;87.5
FR;74;2022-01-28;444;973;7959;3473289;3438511;3051745;99.0;98.9;87.7
FR;74;2022-01-29;160;336;2711;3473449;3438847;3054456;99.0;98.9;87.8
FR;74;2022-01-30;35;82;519;3473484;3438929;3054975;99.0;98.9;87.8
FR;74;2022-01-31;221;571;4010;3473705;3439500;3058985;99.0;98.9;87.9
FR;74;2022-02-01;257;694;5872;3473962;3440194;3064857;99.0;98.9;88.1
FR;74;2022-02-02;234;606;4490;3474196;3440800;3069347;99.0;98.9;88.2
FR;74;2022-02-03;271;720;4924;3474467;3441520;3074271;99.0;98.9;88.4
FR;74;2022-02-04;292;863;5956;3474759;3442383;3080227;99.0;99.0;88.6
FR;74;2022-02-05;148;374;2027;3474907;3442757;3082254;99.0;99.0;88.6
FR;74;2022-02-06;23;73;331;3474930;3442830;3082585;99.0;99.0;88.6
FR;74;2022-02-07;193;534;3309;3475123;3443364;3085894;99.0;99.0;88.7
FR;74;2022-02-08;234;641;4498;3475357;3444005;3090392;99.0;99.0;88.8
FR;74;2022-02-09;170;493;3658;3475527;3444498;3094050;99.0;99.0;89.0
FR;74;2022-02-10;185;548;3708;3475712;3445046;3097758;99.0;99.0;89.1
FR;74;2022-02-11;209;660;4536;3475921;3445706;3102294;99.0;99.0;89.2
FR;74;2022-02-12;103;287;1647;3476024;3445993;3103941;99.0;99.0;89.2
FR;74;2022-02-13;15;37;260;3476039;3446030;3104201;99.0;99.0;89.2
FR;74;2022-02-14;100;312;2574;3476139;3446342;3106775;99.0;99.0;89.3
FR;74;2022-02-15;118;454;3434;3476257;3446796;3110209;99.0;99.0;89.4
FR;74;2022-02-16;101;361;2569;3476358;3447157;3112778;99.0;99.0;89.5
FR;74;2022-02-17;133;389;2190;3476491;3447546;3114968;99.0;99.0;89.6
FR;74;2022-02-18;102;458;2567;3476593;3448004;3117535;99.0;99.0;89.6
FR;74;2022-02-19;46;175;962;3476639;3448179;3118497;99.0;99.0;89.7
FR;74;2022-02-20;6;22;123;3476645;3448201;3118620;99.0;99.0;89.7
FR;74;2022-02-21;67;243;1347;3476712;3448444;3119967;99.0;99.0;89.7
FR;74;2022-02-22;82;330;1719;3476794;3448774;3121686;99.0;99.0;89.7
FR;74;2022-02-23;62;234;1501;3476856;3449008;3123187;99.0;99.0;89.8
FR;74;2022-02-24;69;262;1408;3476925;3449270;3124595;99.0;99.0;89.8
FR;74;2022-02-25;88;328;1903;3477013;3449598;3126498;99.0;99.0;89.9
FR;74;2022-02-26;38;154;693;3477051;3449752;3127191;99.0;99.0;89.9
FR;74;2022-02-27;6;20;69;3477057;3449772;3127260;99.0;99.0;89.9
FR;74;2022-02-28;44;169;936;3477101;3449941;3128196;99.0;99.0;89.9
FR;74;2022-03-01;50;196;1179;3477151;3450137;3129375;99.0;99.0;90.0
FR;74;2022-03-02;69;175;1095;3477220;3450312;3130470;99.0;99.0;90.0
FR;74;2022-03-03;48;145;783;3477268;3450457;3131253;99.0;99.0;90.0
FR;74;2022-03-04;71;198;1137;3477339;3450655;3132390;99.0;99.0;90.1
FR;74;2022-03-05;38;97;459;3477377;3450752;3132849;99.0;99.0;90.1
FR;74;2022-03-06;4;9;56;3477381;3450761;3132905;99.0;99.0;90.1
FR;74;2022-03-07;57;97;561;3477438;3450858;3133466;99.0;99.0;90.1
FR;74;2022-03-08;59;128;715;3477497;3450986;3134181;99.0;99.0;90.1
FR;74;2022-03-09;71;108;660;3477568;3451094;3134841;99.0;99.0;90.1
FR;74;2022-03-10;55;117;557;3477623;3451211;3135398;99.0;99.0;90.1
FR;74;2022-03-11;72;137;778;3477695;3451348;3136176;99.0;99.0;90.2
FR;74;2022-03-12;37;58;409;3477732;3451406;3136585;99.0;99.0;90.2
FR;74;2022-03-13;4;5;36;3477736;3451411;3136621;99.0;99.0;90.2
FR;74;2022-03-14;41;70;459;3477777;3451481;3137080;99.0;99.0;90.2
FR;74;2022-03-15;44;94;613;3477821;3451575;3137693;99.0;99.0;90.2
FR;74;2022-03-16;54;81;617;3477875;3451656;3138310;99.0;99.0;90.2
FR;74;2022-03-17;44;70;503;3477919;3451726;3138813;99.0;99.0;90.2
FR;74;2022-03-18;55;72;713;3477974;3451798;3139526;99.0;99.0;90.3
FR;74;2022-03-19;36;36;310;3478010;3451834;3139836;99.0;99.0;90.3
FR;74;2022-03-20;3;4;32;3478013;3451838;3139868;99.0;99.0;90.3
FR;74;2022-03-21;35;45;438;3478048;3451883;3140306;99.0;99.0;90.3
FR;74;2022-03-22;57;61;593;3478105;3451944;3140899;99.0;99.0;90.3
FR;74;2022-03-23;39;57;533;3478144;3452001;3141432;99.0;99.0;90.3
FR;74;2022-03-24;38;54;432;3478182;3452055;3141864;99.0;99.0;90.3
FR;74;2022-03-25;63;89;642;3478245;3452144;3142506;99.0;99.0;90.3
FR;74;2022-03-26;32;45;314;3478277;3452189;3142820;99.0;99.0;90.4
FR;74;2022-03-27;10;8;35;3478287;3452197;3142855;99.0;99.0;90.4
FR;74;2022-03-28;42;57;393;3478329;3452254;3143248;99.0;99.0;90.4
FR;79;2020-12-27;38;2;0;38;2;0;0.0;0.0;0.0
FR;79;2020-12-28;32;0;0;70;2;0;0.0;0.0;0.0
FR;79;2020-12-29;27;1;0;97;3;0;0.0;0.0;0.0
FR;79;2020-12-30;33;2;0;130;5;0;0.0;0.0;0.0
FR;79;2020-12-31;24;1;0;154;6;0;0.0;0.0;0.0
FR;79;2021-01-01;33;2;0;187;8;0;0.0;0.0;0.0
FR;79;2021-01-02;13;4;0;200;12;0;0.0;0.0;0.0
FR;79;2021-01-03;19;2;0;219;14;0;0.0;0.0;0.0
FR;79;2021-01-04;84;1;0;303;15;0;0.0;0.0;0.0
FR;79;2021-01-05;214;3;0;517;18;0;0.0;0.0;0.0
FR;79;2021-01-06;378;6;0;895;24;0;0.0;0.0;0.0
FR;79;2021-01-07;963;4;0;1858;28;0;0.1;0.0;0.0
FR;79;2021-01-08;1121;6;0;2979;34;0;0.1;0.0;0.0
FR;79;2021-01-09;383;6;0;3362;40;0;0.2;0.0;0.0
FR;79;2021-01-10;206;0;0;3568;40;0;0.2;0.0;0.0
FR;79;2021-01-11;1219;15;0;4787;55;0;0.2;0.0;0.0
FR;79;2021-01-12;2279;8;0;7066;63;0;0.3;0.0;0.0
FR;79;2021-01-13;2859;16;0;9925;79;0;0.4;0.0;0.0
FR;79;2021-01-14;4685;67;0;14610;146;0;0.7;0.0;0.0
FR;79;2021-01-15;5427;34;0;20037;180;0;0.9;0.0;0.0
FR;79;2021-01-16;2904;26;0;22941;206;0;1.0;0.0;0.0
FR;79;2021-01-17;1358;10;0;24299;216;0;1.1;0.0;0.0
FR;79;2021-01-18;19905;68;0;44204;284;0;2.0;0.0;0.0
FR;79;2021-01-19;26326;84;0;70530;368;0;3.2;0.0;0.0
FR;79;2021-01-20;28366;81;0;98896;449;0;4.5;0.0;0.0
FR;79;2021-01-21;30402;102;0;129298;551;0;5.8;0.0;0.0
FR;79;2021-01-22;28371;88;0;157669;639;0;7.1;0.0;0.0
FR;79;2021-01-23;11783;32;0;169452;671;0;7.6;0.0;0.0
FR;79;2021-01-24;2205;11;0;171657;682;0;7.7;0.0;0.0
FR;79;2021-01-25;22772;89;0;194429;771;0;8.8;0.0;0.0
FR;79;2021-01-26;25998;166;0;220427;937;0;9.9;0.0;0.0
FR;79;2021-01-27;25251;264;0;245678;1201;0;11.1;0.1;0.0
FR;79;2021-01-28;25450;636;0;271128;1837;0;12.2;0.1;0.0
FR;79;2021-01-29;22734;621;0;293862;2458;0;13.3;0.1;0.0
FR;79;2021-01-30;8855;153;0;302717;2611;0;13.7;0.1;0.0
FR;79;2021-01-31;1259;61;0;303976;2672;0;13.7;0.1;0.0
FR;79;2021-02-01;16356;682;0;320332;3354;0;14.4;0.2;0.0
FR;79;2021-02-02;19506;1318;0;339838;4672;0;15.3;0.2;0.0
FR;79;2021-02-03;18481;1641;0;358319;6313;0;16.2;0.3;0.0
FR;79;2021-02-04;19346;2601;0;377665;8914;0;17.0;0.4;0.0
FR;79;2021-02-05;18201;2743;0;395866;11657;0;17.9;0.5;0.0
FR;79;2021-02-06;6731;1055;0;402597;12712;0;18.2;0.6;0.0
FR;79;2021-02-07;892;403;0;403489;13115;0;18.2;0.6;0.0
FR;79;2021-02-08;13241;5830;0;416730;18945;0;18.8;0.9;0.0
FR;79;2021-02-09;15710;7700;0;432440;26645;0;19.5;1.2;0.0
FR;79;2021-02-10;15655;8107;0;448095;34752;0;20.2;1.6;0.0
FR;79;2021-02-11;16715;9632;0;464810;44384;0;21.0;2.0;0.0
FR;79;2021-02-12;15873;9437;0;480683;53821;0;21.7;2.4;0.0
FR;79;2021-02-13;5089;4123;0;485772;57944;0;21.9;2.6;0.0
FR;79;2021-02-14;922;1057;0;486694;59001;0;21.9;2.7;0.0
FR;79;2021-02-15;7182;19761;0;493876;78762;0;22.3;3.6;0.0
FR;79;2021-02-16;8425;23494;0;502301;102256;0;22.7;4.6;0.0
FR;79;2021-02-17;8336;23962;0;510637;126218;0;23.0;5.7;0.0
FR;79;2021-02-18;10452;24408;0;521089;150626;0;23.5;6.8;0.0
FR;79;2021-02-19;10453;20712;0;531542;171338;0;24.0;7.7;0.0
FR;79;2021-02-20;3818;8319;0;535360;179657;0;24.1;8.1;0.0
FR;79;2021-02-21;572;1543;0;535932;181200;0;24.2;8.2;0.0
FR;79;2021-02-22;7060;21804;0;542992;203004;0;24.5;9.2;0.0
FR;79;2021-02-23;9723;23529;0;552715;226533;0;24.9;10.2;0.0
FR;79;2021-02-24;10178;22193;0;562893;248726;0;25.4;11.2;0.0
FR;79;2021-02-25;11814;22062;0;574707;270788;0;25.9;12.2;0.0
FR;79;2021-02-26;12197;19126;0;586904;289914;0;26.5;13.1;0.0
FR;79;2021-02-27;4467;6755;0;591371;296669;0;26.7;13.4;0.0
FR;79;2021-02-28;898;1043;0;592269;297712;0;26.7;13.4;0.0
FR;79;2021-03-01;12277;16540;0;604546;314252;0;27.3;14.2;0.0
FR;79;2021-03-02;16454;19409;0;621000;333661;0;28.0;15.0;0.0
FR;79;2021-03-03;17923;18652;0;638923;352313;0;28.8;15.9;0.0
FR;79;2021-03-04;21174;17942;0;660097;370255;0;29.8;16.7;0.0
FR;79;2021-03-05;22651;16709;0;682748;386964;0;30.8;17.5;0.0
FR;79;2021-03-06;29277;5837;0;712025;392801;0;32.1;17.7;0.0
FR;79;2021-03-07;21191;1443;0;733216;394244;0;33.1;17.8;0.0
FR;79;2021-03-08;17556;15529;0;750772;409773;0;33.9;18.5;0.0
FR;79;2021-03-09;25934;16769;0;776706;426542;0;35.0;19.2;0.0
FR;79;2021-03-10;27137;15955;0;803843;442497;0;36.3;20.0;0.0
FR;79;2021-03-11;32119;15573;0;835962;458070;0;37.7;20.7;0.0
FR;79;2021-03-12;33615;13429;0;869577;471499;0;39.2;21.3;0.0
FR;79;2021-03-13;25572;4679;0;895149;476178;0;40.4;21.5;0.0
FR;79;2021-03-14;9541;977;0;904690;477155;0;40.8;21.5;0.0
FR;79;2021-03-15;28697;9079;0;933387;486234;0;42.1;21.9;0.0
FR;79;2021-03-16;33003;9688;0;966390;495922;0;43.6;22.4;0.0
FR;79;2021-03-17;33976;9688;0;1000366;505610;0;45.1;22.8;0.0
FR;79;2021-03-18;36894;10139;0;1037260;515749;0;46.8;23.3;0.0
FR;79;2021-03-19;36948;9287;0;1074208;525036;0;48.4;23.7;0.0
FR;79;2021-03-20;20813;3581;0;1095021;528617;0;49.4;23.8;0.0
FR;79;2021-03-21;5908;686;0;1100929;529303;0;49.7;23.9;0.0
FR;79;2021-03-22;28743;9498;0;1129672;538801;0;50.9;24.3;0.0
FR;79;2021-03-23;37267;11202;0;1166939;550003;0;52.6;24.8;0.0
FR;79;2021-03-24;35726;11722;0;1202665;561725;0;54.2;25.3;0.0
FR;79;2021-03-25;42204;11585;0;1244869;573310;0;56.1;25.9;0.0
FR;79;2021-03-26;39580;10864;0;1284449;584174;0;57.9;26.3;0.0
FR;79;2021-03-27;17745;4620;0;1302194;588794;0;58.7;26.6;0.0
FR;79;2021-03-28;4827;987;0;1307021;589781;0;58.9;26.6;0.0
FR;79;2021-03-29;22398;15240;0;1329419;605021;0;60.0;27.3;0.0
FR;79;2021-03-30;28172;19154;0;1357591;624175;0;61.2;28.2;0.0
FR;79;2021-03-31;24785;20014;0;1382376;644189;0;62.3;29.1;0.0
FR;79;2021-04-01;27358;23514;0;1409734;667703;0;63.6;30.1;0.0
FR;79;2021-04-02;23198;24669;0;1432932;692372;0;64.6;31.2;0.0
FR;79;2021-04-03;10063;17423;0;1442995;709795;0;65.1;32.0;0.0
FR;79;2021-04-04;2837;5092;0;1445832;714887;0;65.2;32.2;0.0
FR;79;2021-04-05;4261;2771;0;1450093;717658;0;65.4;32.4;0.0
FR;79;2021-04-06;19090;29123;0;1469183;746781;0;66.3;33.7;0.0
FR;79;2021-04-07;21184;30012;0;1490367;776793;0;67.2;35.0;0.0
FR;79;2021-04-08;25193;30143;0;1515560;806936;0;68.4;36.4;0.0
FR;79;2021-04-09;27008;28368;0;1542568;835304;0;69.6;37.7;0.0
FR;79;2021-04-10;13653;19076;0;1556221;854380;0;70.2;38.5;0.0
FR;79;2021-04-11;3520;6477;0;1559741;860857;0;70.3;38.8;0.0
FR;79;2021-04-12;16779;29039;0;1576520;889896;0;71.1;40.1;0.0
FR;79;2021-04-13;19239;35141;0;1595759;925037;0;72.0;41.7;0.0
FR;79;2021-04-14;18330;33265;0;1614089;958302;0;72.8;43.2;0.0
FR;79;2021-04-15;19224;33491;0;1633313;991793;0;73.7;44.7;0.0
FR;79;2021-04-16;16316;31194;0;1649629;1022987;0;74.4;46.1;0.0
FR;79;2021-04-17;8191;16736;0;1657820;1039723;0;74.8;46.9;0.0
FR;79;2021-04-18;1798;4844;0;1659618;1044567;0;74.8;47.1;0.0
FR;79;2021-04-19;9890;29231;0;1669508;1073798;0;75.3;48.4;0.0
FR;79;2021-04-20;11771;34488;0;1681279;1108286;0;75.8;50.0;0.0
FR;79;2021-04-21;11344;31296;0;1692623;1139582;0;76.3;51.4;0.0
FR;79;2021-04-22;12918;31196;0;1705541;1170778;0;76.9;52.8;0.0
FR;79;2021-04-23;11990;27774;0;1717531;1198552;0;77.5;54.1;0.0
FR;79;2021-04-24;6221;13775;0;1723752;1212327;0;77.7;54.7;0.0
FR;79;2021-04-25;1932;3438;0;1725684;1215765;0;77.8;54.8;0.0
FR;79;2021-04-26;9011;20641;0;1734695;1236406;0;78.2;55.8;0.0
FR;79;2021-04-27;11152;23732;0;1745847;1260138;0;78.7;56.8;0.0
FR;79;2021-04-28;11664;21014;0;1757511;1281152;0;79.3;57.8;0.0
FR;79;2021-04-29;13748;20812;0;1771259;1301964;0;79.9;58.7;0.0
FR;79;2021-04-30;12887;17695;0;1784146;1319659;0;80.5;59.5;0.0
FR;79;2021-05-01;3868;3964;0;1788014;1323623;0;80.6;59.7;0.0
FR;79;2021-05-02;1774;2640;0;1789788;1326263;0;80.7;59.8;0.0
FR;79;2021-05-03;8666;15166;0;1798454;1341429;0;81.1;60.5;0.0
FR;79;2021-05-04;8961;20224;0;1807415;1361653;0;81.5;61.4;0.0
FR;79;2021-05-05;8491;19033;0;1815906;1380686;0;81.9;62.3;0.0
FR;79;2021-05-06;10338;18895;0;1826244;1399581;0;82.4;63.1;0.0
FR;79;2021-05-07;9007;19508;0;1835251;1419089;0;82.8;64.0;0.0
FR;79;2021-05-08;3140;4318;0;1838391;1423407;0;82.9;64.2;0.0
FR;79;2021-05-09;1408;3005;0;1839799;1426412;0;83.0;64.3;0.0
FR;79;2021-05-10;6236;17524;0;1846035;1443936;0;83.3;65.1;0.0
FR;79;2021-05-11;8070;18593;0;1854105;1462529;0;83.6;66.0;0.0
FR;79;2021-05-12;7372;15803;0;1861477;1478332;0;84.0;66.7;0.0
FR;79;2021-05-13;3543;3802;0;1865020;1482134;0;84.1;66.8;0.0
FR;79;2021-05-14;6817;11380;0;1871837;1493514;0;84.4;67.4;0.0
FR;79;2021-05-15;3341;5116;0;1875178;1498630;0;84.6;67.6;0.0
FR;79;2021-05-16;1167;1155;0;1876345;1499785;0;84.6;67.6;0.0
FR;79;2021-05-17;4991;9035;0;1881336;1508820;0;84.8;68.0;0.0
FR;79;2021-05-18;6206;9175;0;1887542;1517995;0;85.1;68.5;0.0
FR;79;2021-05-19;5777;7992;0;1893319;1525987;0;85.4;68.8;0.0
FR;79;2021-05-20;6702;8149;0;1900021;1534136;0;85.7;69.2;0.0
FR;79;2021-05-21;5674;8775;0;1905695;1542911;0;85.9;69.6;0.0
FR;79;2021-05-22;2446;3824;0;1908141;1546735;0;86.1;69.8;0.0
FR;79;2021-05-23;744;798;0;1908885;1547533;0;86.1;69.8;0.0
FR;79;2021-05-24;1875;1637;0;1910760;1549170;0;86.2;69.9;0.0
FR;79;2021-05-25;4407;10216;0;1915167;1559386;0;86.4;70.3;0.0
FR;79;2021-05-26;4388;9550;0;1919555;1568936;0;86.6;70.8;0.0
FR;79;2021-05-27;5271;10988;0;1924826;1579924;0;86.8;71.3;0.0
FR;79;2021-05-28;4769;12396;0;1929595;1592320;0;87.0;71.8;0.0
FR;79;2021-05-29;2073;6650;0;1931668;1598970;0;87.1;72.1;0.0
FR;79;2021-05-30;461;1257;0;1932129;1600227;0;87.1;72.2;0.0
FR;79;2021-05-31;3232;9021;0;1935361;1609248;0;87.3;72.6;0.0
FR;79;2021-06-01;4512;11114;0;1939873;1620362;0;87.5;73.1;0.0
FR;79;2021-06-02;3968;9720;0;1943841;1630082;0;87.7;73.5;0.0
FR;79;2021-06-03;4875;11256;0;1948716;1641338;0;87.9;74.0;0.0
FR;79;2021-06-04;4368;12695;0;1953084;1654033;0;88.1;74.6;0.0
FR;79;2021-06-05;1943;6462;0;1955027;1660495;0;88.2;74.9;0.0
FR;79;2021-06-06;467;1442;0;1955494;1661937;0;88.2;75.0;0.0
FR;79;2021-06-07;2747;10019;0;1958241;1671956;0;88.3;75.4;0.0
